molecule_chembl_id,canonical_smiles,target_chembl_id,document_chembl_id,target_pref_name,assay_chembl_id,assay_description,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,document_year,assay_variant_context,assay_mechanism_context
CHEMBL3746126,CCN(C(C)=O)C1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccc(OC)cc2)CC3)C1,CHEMBL4051,CHEMBL3745695,Cystic fibrosis transmembrane conductance regulator,CHEMBL3748920,Corrector activity at human CFTR F508 deletion mutant expressed in FRT cells incubated for 25 mins with forskolin by YFP-based fluorescence analysis relative to control,B,EC50,=,300.0,nM,6.52,,2015,unspecified,corrector
CHEMBL3747046,CN(C)CCN1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1,CHEMBL4051,CHEMBL3745695,Cystic fibrosis transmembrane conductance regulator,CHEMBL3748921,Corrector activity at human CFTR F508 deletion mutant expressed in human A549 cells incubated for 25 mins by YFP-based fluorescence analysis,B,EC50,=,11700.0,nM,4.93,,2015,unspecified,corrector
CHEMBL3746321,COc1ccc(CN2CCc3nc(-c4ccccn4)nc(N4CCN(CC(N)=O)CC4)c3C2)cc1,CHEMBL4051,CHEMBL3745695,Cystic fibrosis transmembrane conductance regulator,CHEMBL3748921,Corrector activity at human CFTR F508 deletion mutant expressed in human A549 cells incubated for 25 mins by YFP-based fluorescence analysis,B,EC50,=,10900.0,nM,4.96,,2015,unspecified,corrector
CHEMBL3745838,CC(=O)NC1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccc(Cl)cc2)CC3)CC1,CHEMBL4051,CHEMBL3745695,Cystic fibrosis transmembrane conductance regulator,CHEMBL3748921,Corrector activity at human CFTR F508 deletion mutant expressed in human A549 cells incubated for 25 mins by YFP-based fluorescence analysis,B,EC50,=,1900.0,nM,5.72,,2015,unspecified,corrector
CHEMBL3745927,CC(=O)NCCNc1nc(-c2ccccn2)nc2c1CN(Cc1ccc(F)cc1)CC2,CHEMBL4051,CHEMBL3745695,Cystic fibrosis transmembrane conductance regulator,CHEMBL3748921,Corrector activity at human CFTR F508 deletion mutant expressed in human A549 cells incubated for 25 mins by YFP-based fluorescence analysis,B,EC50,=,400.0,nM,6.40,,2015,unspecified,corrector
CHEMBL3747159,Fc1ccc(CN2CCc3nc(-c4ccccn4)nc(NCCN4CCCC4)c3C2)cc1,CHEMBL4051,CHEMBL3745695,Cystic fibrosis transmembrane conductance regulator,CHEMBL3748921,Corrector activity at human CFTR F508 deletion mutant expressed in human A549 cells incubated for 25 mins by YFP-based fluorescence analysis,B,EC50,=,500.0,nM,6.30,,2015,unspecified,corrector
CHEMBL3956217,CC(C)(C)c1cc2cc(NC(=O)C3(c4ccc5c(c4)CCC5)CC3)ccc2n1C[C@@H](O)CO,CHEMBL4051,CHEMBL3880412,Cystic fibrosis transmembrane conductance regulator,CHEMBL3880922,Correction activity at CFTR F508 deletion mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as increase in cAMP/genistein-dependent current amplitude incubated for 10 mins at 37 degC by patch clamp method,B,EC50,=,981.0,nM,6.01,,2009,unspecified,corrector
CHEMBL3894447,CC(C)(CCOC[C@@H](O)CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO,CHEMBL4051,CHEMBL3880412,Cystic fibrosis transmembrane conductance regulator,CHEMBL3880922,Correction activity at CFTR F508 deletion mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as increase in cAMP/genistein-dependent current amplitude incubated for 10 mins at 37 degC by patch clamp method,B,EC50,=,3095.0,nM,5.51,,2009,unspecified,corrector
CHEMBL3897147,CC(C)(C)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1CC[N+](C)(C)C,CHEMBL4051,CHEMBL3880412,Cystic fibrosis transmembrane conductance regulator,CHEMBL3880922,Correction activity at CFTR F508 deletion mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as increase in cAMP/genistein-dependent current amplitude incubated for 10 mins at 37 degC by patch clamp method,B,EC50,=,38.1,nM,7.42,,2009,unspecified,corrector
CHEMBL3923765,CC(C)(C)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)c(F)cc2n1C[C@@H](O)CO,CHEMBL4051,CHEMBL3880412,Cystic fibrosis transmembrane conductance regulator,CHEMBL3880922,Correction activity at CFTR F508 deletion mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as increase in cAMP/genistein-dependent current amplitude incubated for 10 mins at 37 degC by patch clamp method,B,EC50,=,65.95,nM,7.18,,2009,unspecified,corrector
CHEMBL3908746,CC(C)(CCO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO,CHEMBL4051,CHEMBL3880412,Cystic fibrosis transmembrane conductance regulator,CHEMBL3880922,Correction activity at CFTR F508 deletion mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as increase in cAMP/genistein-dependent current amplitude incubated for 10 mins at 37 degC by patch clamp method,B,EC50,=,81.75,nM,7.09,,2009,unspecified,corrector
CHEMBL3898560,CC(C)(C)c1cc2c(C#N)c(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)ccc2n1CCO,CHEMBL4051,CHEMBL3880412,Cystic fibrosis transmembrane conductance regulator,CHEMBL3880922,Correction activity at CFTR F508 deletion mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as increase in cAMP/genistein-dependent current amplitude incubated for 10 mins at 37 degC by patch clamp method,B,EC50,=,181.0,nM,6.74,,2009,unspecified,corrector
CHEMBL3986594,CC(C)(C)c1cc2c(C#N)c(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)ccc2[nH]1,CHEMBL4051,CHEMBL3880412,Cystic fibrosis transmembrane conductance regulator,CHEMBL3880922,Correction activity at CFTR F508 deletion mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as increase in cAMP/genistein-dependent current amplitude incubated for 10 mins at 37 degC by patch clamp method,B,EC50,=,283.5,nM,6.55,,2009,unspecified,corrector
CHEMBL3936630,CC1(C)CCn2c1cc1cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc12,CHEMBL4051,CHEMBL3880412,Cystic fibrosis transmembrane conductance regulator,CHEMBL3880922,Correction activity at CFTR F508 deletion mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as increase in cAMP/genistein-dependent current amplitude incubated for 10 mins at 37 degC by patch clamp method,B,EC50,=,228.5,nM,6.64,,2009,unspecified,corrector
CHEMBL3544914,CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO,CHEMBL4051,CHEMBL3880412,Cystic fibrosis transmembrane conductance regulator,CHEMBL3880922,Correction activity at CFTR F508 deletion mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as increase in cAMP/genistein-dependent current amplitude incubated for 10 mins at 37 degC by patch clamp method,B,EC50,=,272.0,nM,6.57,,2009,unspecified,corrector
CHEMBL3933231,CC(C)(CCOC[C@@H](O)CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2[nH]1,CHEMBL4051,CHEMBL3880412,Cystic fibrosis transmembrane conductance regulator,CHEMBL3880922,Correction activity at CFTR F508 deletion mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as increase in cAMP/genistein-dependent current amplitude incubated for 10 mins at 37 degC by patch clamp method,B,EC50,=,285.0,nM,6.54,,2009,unspecified,corrector
CHEMBL3910383,COc1ccc(C2(C(=O)Nc3ccc4[nH]c(C(C)(C)C)cc4c3)CC2(C)C)cc1,CHEMBL4051,CHEMBL3880412,Cystic fibrosis transmembrane conductance regulator,CHEMBL3880922,Correction activity at CFTR F508 deletion mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as increase in cAMP/genistein-dependent current amplitude incubated for 10 mins at 37 degC by patch clamp method,B,EC50,=,4525.0,nM,5.34,,2009,unspecified,corrector
CHEMBL3948182,COc1ccc(C2(C(=O)Nc3ccc4c(c3)cc(C(C)(C)C)n4C[C@@H](O)CO)CC2(C)C)cc1,CHEMBL4051,CHEMBL3880412,Cystic fibrosis transmembrane conductance regulator,CHEMBL3880922,Correction activity at CFTR F508 deletion mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as increase in cAMP/genistein-dependent current amplitude incubated for 10 mins at 37 degC by patch clamp method,B,EC50,=,39.05,nM,7.41,,2009,unspecified,corrector
CHEMBL3897640,CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2[nH]1,CHEMBL4051,CHEMBL3880412,Cystic fibrosis transmembrane conductance regulator,CHEMBL3880922,Correction activity at CFTR F508 deletion mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as increase in cAMP/genistein-dependent current amplitude incubated for 10 mins at 37 degC by patch clamp method,B,EC50,=,4315.0,nM,5.37,,2009,unspecified,corrector
CHEMBL3979390,CC(C)(C)c1cc2cc(NC(=O)C3(c4ccc(O)c(O)c4)CC3)ccc2n1C[C@@H](O)CO,CHEMBL4051,CHEMBL3880412,Cystic fibrosis transmembrane conductance regulator,CHEMBL3880922,Correction activity at CFTR F508 deletion mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as increase in cAMP/genistein-dependent current amplitude incubated for 10 mins at 37 degC by patch clamp method,B,EC50,=,1810.0,nM,5.74,,2009,unspecified,corrector
CHEMBL4097540,CCN(CC)c1nc(Nc2ccc(F)cc2)nc(OCC(F)(F)C(F)F)n1,CHEMBL4051,CHEMBL3997791,Cystic fibrosis transmembrane conductance regulator,CHEMBL3998784,Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay,B,EC50,=,4800.0,nM,5.32,,2017,unspecified,activator
CHEMBL4074144,CCN(CC)c1nc(Nc2ccc(C(=O)O)cc2)nc(OCC(F)(F)C(F)F)n1,CHEMBL4051,CHEMBL3997791,Cystic fibrosis transmembrane conductance regulator,CHEMBL3998784,Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay,B,EC50,=,2500.0,nM,5.60,,2017,unspecified,activator
CHEMBL4100901,CCN(CC)c1nc(Nc2ccccc2)nc(OC(C(F)(F)F)C(F)(F)F)n1,CHEMBL4051,CHEMBL3997791,Cystic fibrosis transmembrane conductance regulator,CHEMBL3998784,Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay,B,EC50,=,240.0,nM,6.62,,2017,unspecified,activator
CHEMBL4065523,CCN(CC)c1nc(Nc2ccc([N+](=O)[O-])cc2)nc(OC(C(F)(F)F)C(F)(F)F)n1,CHEMBL4051,CHEMBL3997791,Cystic fibrosis transmembrane conductance regulator,CHEMBL3998784,Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay,B,EC50,=,18000.0,nM,4.75,,2017,unspecified,activator
CHEMBL4093184,CCN(CC)c1nc(Nc2ccc(F)cc2)nc(OC(C(F)(F)F)C(F)(F)F)n1,CHEMBL4051,CHEMBL3997791,Cystic fibrosis transmembrane conductance regulator,CHEMBL3998784,Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay,B,EC50,=,700.0,nM,6.16,,2017,unspecified,activator
CHEMBL4092200,CCN(CC)c1nc(Nc2ccc(C(=O)O)cc2)nc(OC(C(F)(F)F)C(F)(F)F)n1,CHEMBL4051,CHEMBL3997791,Cystic fibrosis transmembrane conductance regulator,CHEMBL3998784,Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay,B,EC50,=,900.0,nM,6.05,,2017,unspecified,activator
CHEMBL4071412,CCN(CC)c1nc(Nc2cccc([N+](=O)[O-])c2)nc(OCC(F)(F)C(F)F)n1,CHEMBL4051,CHEMBL3997791,Cystic fibrosis transmembrane conductance regulator,CHEMBL3998784,Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay,B,EC50,=,1200.0,nM,5.92,,2017,unspecified,activator
CHEMBL4084446,CCN(CC)c1nc(Nc2cccc(Cl)c2)nc(OCC(F)(F)C(F)F)n1,CHEMBL4051,CHEMBL3997791,Cystic fibrosis transmembrane conductance regulator,CHEMBL3998784,Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay,B,EC50,=,5400.0,nM,5.27,,2017,unspecified,activator
CHEMBL4062768,CCN(CC)c1nc(Nc2cccc(F)c2)nc(OCC(F)(F)C(F)F)n1,CHEMBL4051,CHEMBL3997791,Cystic fibrosis transmembrane conductance regulator,CHEMBL3998784,Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay,B,EC50,=,1600.0,nM,5.80,,2017,unspecified,activator
CHEMBL4096577,CCN(CC)c1nc(Nc2cccc(C(=O)O)c2)nc(OCC(F)(F)C(F)F)n1,CHEMBL4051,CHEMBL3997791,Cystic fibrosis transmembrane conductance regulator,CHEMBL3998784,Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay,B,EC50,=,500.0,nM,6.30,,2017,unspecified,activator
CHEMBL4078552,CCN(CC)c1nc(Nc2cccc([N+](=O)[O-])c2)nc(OC(C(F)(F)F)C(F)(F)F)n1,CHEMBL4051,CHEMBL3997791,Cystic fibrosis transmembrane conductance regulator,CHEMBL3998784,Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay,B,EC50,=,200.0,nM,6.70,,2017,unspecified,activator
CHEMBL4070356,CCN(CC)c1nc(Nc2cccc(Cl)c2)nc(OC(C(F)(F)F)C(F)(F)F)n1,CHEMBL4051,CHEMBL3997791,Cystic fibrosis transmembrane conductance regulator,CHEMBL3998784,Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay,B,EC50,=,2800.0,nM,5.55,,2017,unspecified,activator
